"id","name","description"
8421,GILDAN  2000系列美版短袖素面T-Shirt(5件),"GILDAN  2000系列美版短袖素面T-Shirt(5件)◆獨有無縫圓筒設計 穿著新風潮
◆美式20支雙軌棉紗 透氣快乾效果
◆首創預縮定型過程 領口不易變形
◆空氣流紡 棉線扎實 輕質感 不易起毛球
◆歐盟環保製程 絕不添加柔軟劑
◆顏色可任搭！請於備註欄填寫喔！
  
  "
8422,GILDAN 2000系列美版短袖素面T-Shirt(7件),"GILDAN 2000系列美版短袖素面T-Shirt(7件)◆獨有無縫圓筒設計 穿著新風潮
◆美式20支雙軌棉紗 透氣快乾效果
◆首創預縮定型過程 領口不易變形
◆空氣流紡 棉線扎實 輕質感 不易起毛球
◆歐盟環保製程 絕不添加柔軟劑
◆顏色可任搭！請於備註欄填寫喔！
  
  "
8423,【大東山Luperla】珍珠粉調理滋養霜30ml　　　,"【大東山Luperla】珍珠粉調理滋養霜30ml　　　◆台灣第一專業養殖珍珠，珍珠原料，品質保證。
◆專為亞洲肌膚設計。
◆含珍珠粉和天然植物精華萃取液，具有極佳之肌膚保養修護效果，美顏、平撫肌膚細紋、減緩老化，促進肌膚細嫩白皙！
"
8426,【大東山Luperla】珍珠高分子潔膚乳150ml　　,"【大東山Luperla】珍珠高分子潔膚乳150ml　　◆台灣第一專業養殖珍珠，珍珠原料，品質保證。
◆專為亞洲肌膚設計。
◆無任何刺激性，可清潔彩妝及污垢，保持肌膚滑潤、有光澤、質性溫和、泡沫細緻。"
8427,【大東山Luperla】珍珠調理化妝水120ml　　　,"【大東山Luperla】珍珠調理化妝水120ml　　　◆台灣第一專業養殖珍珠，珍珠原料，品質保證。
◆專為亞洲肌膚設計。
◆使肌膚感覺柔和、清新、恢復活力、白皙並保溼，補充肌膚流失水份！"
8428,澳洲進口【純天然】 澳摩油elmore-oil 酸痛舒緩按摩精油(免運費)250ml/瓶,"澳洲進口【純天然】 澳摩油elmore-oil 酸痛舒緩按摩精油(免運費)250ml/瓶蘊含四種全天然成份三倍成熟萃取 
無刺激性成分輕鬆塗抹不黏膩 
輕鬆舒緩痛楚，解決種種肌肉不適症狀"
6316,<Coplay設計包>午後美酒~小方包,"<Coplay設計包>午後美酒~小方包＊MIT手工設計品牌
＊特織Polyester 600/1200丹尼布料
＊100%個性感 獨特風格
＊圖面多風格 機洗不掉色
＊老師傅細心手工監製
＊全球設計 限定販售"
6310,<Coplay設計包>甜蜜草莓園~小方包,"<Coplay設計包>甜蜜草莓園~小方包＊MIT手工設計品牌
＊特織Polyester 600/1200丹尼布料
＊100%個性感 獨特風格
＊圖面多風格 機洗不掉色
＊老師傅細心手工監製
＊全球設計 限定販售"
4810,<Coplay設計包>打擊犯罪~小方包,"<Coplay設計包>打擊犯罪~小方包＊MIT手工設計品牌
＊特織Polyester 600/1200丹尼布料
＊100%個性感 獨特風格
＊圖面多風格 機洗不掉色
＊老師傅細心手工監製
＊全球設計 限定販售"
6309,<Coplay設計包>打擊犯罪~小方包,"<Coplay設計包>打擊犯罪~小方包＊MIT手工設計品牌
＊特織Polyester 600/1200丹尼布料
＊100%個性感 獨特風格
＊圖面多風格 機洗不掉色
＊老師傅細心手工監製
＊全球設計 限定販售"
6311,<Coplay設計包>素食主義者~小方包,"<Coplay設計包>素食主義者~小方包＊MIT手工設計品牌
＊特織Polyester 600/1200丹尼布料
＊100%個性感 獨特風格
＊圖面多風格 機洗不掉色
＊老師傅細心手工監製
＊全球設計 限定販售"
6312,<Coplay設計包>寶寶童年~小方包,"<Coplay設計包>寶寶童年~小方包＊MIT手工設計品牌
＊特織Polyester 600/1200丹尼布料
＊100%個性感 獨特風格
＊圖面多風格 機洗不掉色
＊老師傅細心手工監製
＊全球設計 限定販售"
6317,<Coplay設計包>台灣系列-以錢前很多~小方包,"<Coplay設計包>台灣系列-以錢前很多~小方包＊MIT手工設計品牌
＊特織Polyester 600/1200丹尼布料
＊100%個性感 獨特風格
＊圖面多風格 機洗不掉色
＊老師傅細心手工監製
＊全球設計 限定販售"
6318,<Coplay設計包>可愛貓狗~小方包,"<Coplay設計包>可愛貓狗~小方包＊MIT手工設計品牌
＊特織Polyester 600/1200丹尼布料
＊100%個性感 獨特風格
＊圖面多風格 機洗不掉色
＊老師傅細心手工監製
＊全球設計 限定販售"
6313,<Coplay設計包>俏麗烘焙房~小方包,"<Coplay設計包>俏麗烘焙房~小方包＊MIT手工設計品牌
＊特織Polyester 600/1200丹尼布料
＊100%個性感 獨特風格
＊圖面多風格 機洗不掉色
＊老師傅細心手工監製
＊全球設計 限定販售"
6314,<Coplay設計包>和平之子~小方包,"<Coplay設計包>和平之子~小方包＊MIT手工設計品牌
＊特織Polyester 600/1200丹尼布料
＊100%個性感 獨特風格
＊圖面多風格 機洗不掉色
＊老師傅細心手工監製
＊全球設計 限定販售"
6315,<Coplay設計包>Jesue Love me~小方包,"<Coplay設計包>Jesue Love me~小方包＊MIT手工設計品牌
＊特織Polyester 600/1200丹尼布料
＊100%個性感 獨特風格
＊圖面多風格 機洗不掉色
＊老師傅細心手工監製
＊全球設計 限定販售"
7890,漢坊【御藏】綜合13入禮盒★綠豆椪*2+純綠豆椪*2+鳳梨酥*3+蛋黃酥*3+漢坊金沙小月*3,"漢坊【御藏】綜合13入禮盒★綠豆椪*2+純綠豆椪*2+鳳梨酥*3+蛋黃酥*3+漢坊金沙小月*3★綠豆椪
★純綠豆椪
★鳳梨酥
★蛋黃酥
★漢坊金沙小月"
7892,漢坊【御藏】綜合15入禮盒★鳳梨酥*5+蛋黃酥*5+漢坊金沙小月*5（蛋奶素）,"漢坊【御藏】綜合15入禮盒★鳳梨酥*5+蛋黃酥*5+漢坊金沙小月*5（蛋奶素）★鳳梨酥
★蛋黃酥
★漢坊金沙小月"
7889,漢坊【御點】綜合6入禮盒★鳳梨酥*1+蛋黃酥*1+漢坊金沙小月*1+綠豆椪*1+純綠豆椪*1+沖繩黑糖蛋黃酥*1,"漢坊【御點】綜合6入禮盒★鳳梨酥*1+蛋黃酥*1+漢坊金沙小月*1+綠豆椪*1+純綠豆椪*1+沖繩黑糖蛋黃酥*1★漢坊肉香四溢綠豆椪
★漢坊絹細雪花綿密清香純綠豆椪
★漢坊特製鴨蛋與綠豆沙結合的鹹香酥鬆口感蛋黃酥
★漢坊招牌皮餡合一入口即化漢坊金沙小月
★特製鴨蛋與沖繩黒糖結合的絕妙口感沖繩黑糖蛋黃酥
★漢坊外皮酥脆入口即化鳳梨酥"
7893,漢坊【御藏】綜合13入禮盒★綠豆椪*2+純綠豆椪*2+綠豆小月餅*9,"漢坊【御藏】綜合13入禮盒★綠豆椪*2+純綠豆椪*2+綠豆小月餅*9★綠豆椪
★純綠豆椪
★綠豆小月餅"
7891,漢坊【御藏】綜合15入禮盒★土鳳梨酥*5+沖繩黑糖蛋黃酥*5+綠豆小月餅*5（蛋奶素）,"漢坊【御藏】綜合15入禮盒★土鳳梨酥*5+沖繩黑糖蛋黃酥*5+綠豆小月餅*5（蛋奶素）★漢坊天然美饌軟Q彈牙土鳳梨酥
★漢坊養生佳點-綠豆小月餅
★特製鴨蛋與沖繩黒糖結合的絕妙口感沖繩黑糖蛋黃酥"
7894,漢坊【御藏】綜合13入禮盒★綠豆椪*2+純綠豆椪*2+漢坊金沙小月*9,"漢坊【御藏】綜合13入禮盒★綠豆椪*2+純綠豆椪*2+漢坊金沙小月*9★綠豆椪
★純綠豆椪
★漢坊金沙小月"
7895,漢坊【御藏】綜合13入禮盒★綠豆椪*2+純綠豆椪*2+沖繩黑糖蛋黃酥*9,"漢坊【御藏】綜合13入禮盒★綠豆椪*2+純綠豆椪*2+沖繩黑糖蛋黃酥*9★漢坊肉香四溢綠豆椪
★漢坊絹細雪花綿密清香純綠豆椪
★特製鴨蛋與沖繩黒糖結合的絕妙口感沖繩黑糖蛋黃酥"
7896,漢坊【御藏】綜合13入禮盒★綠豆椪*2+純綠豆椪*2+蛋黃酥*9,"漢坊【御藏】綜合13入禮盒★綠豆椪*2+純綠豆椪*2+蛋黃酥*9★漢坊肉香四溢綠豆椪
★漢坊絹細雪花綿密清香純綠豆椪
★漢坊特製鴨蛋與綠豆沙結合的鹹香酥鬆口感蛋黃酥"
7897,漢坊【御藏】綜合13入禮盒★綠豆椪*2+純綠豆椪*2+鳳梨酥*9,"漢坊【御藏】綜合13入禮盒★綠豆椪*2+純綠豆椪*2+鳳梨酥*9★漢坊肉香四溢綠豆椪
★漢坊絹細雪花綿密清香純綠豆椪
★漢坊外皮酥脆入口即化鳳梨酥"
7898,漢坊【金饌】綜合18入禮盒★綠豆椪+純綠豆椪*3+鳳梨酥+蛋黃酥+漢坊金沙小月*4,漢坊【金饌】綜合18入禮盒★綠豆椪+純綠豆椪*3+鳳梨酥+蛋黃酥+漢坊金沙小月*4【漢坊肉香四溢綠豆椪】3+【漢坊絹細雪花綿密清香純綠豆椪】3+【漢坊外皮酥脆入口即化鳳梨酥】4+【漢坊特製鴨蛋與綠豆沙結合的鹹香酥鬆口感蛋黃酥】4+【漢坊招牌皮餡合一入口即化漢坊金沙小月】4
8429,"【睡眠達人irest】SL6105 國家專利,獨立筒床墊,全面支撐,標準單人,MIT ","【睡眠達人irest】SL6105 國家專利,獨立筒床墊,全面支撐,標準單人,MIT ★床墊密碼53-61度適用
★標準單人3.5*6.2尺(106x188cm) 
★7天睡眠滿意保證
 "
8430,"【睡眠達人irest】SL6105 國家專利,獨立筒床墊,全面支撐,標準雙人,MIT","【睡眠達人irest】SL6105 國家專利,獨立筒床墊,全面支撐,標準雙人,MIT★床墊密碼53-61度適用
★標準雙人5*6.2尺(152x188cm) 
★7天睡眠滿意保證
"
8431,"【睡眠達人irest】SL6105 國家專利,獨立筒床墊,全面支撐,加大雙人,MIT","【睡眠達人irest】SL6105 國家專利,獨立筒床墊,全面支撐,加大雙人,MIT★床墊密碼53-61度適用
★加大雙人6*6.2尺(182x188cm) 
★7天睡眠滿意保證
"
8432,"【睡眠達人irest】SL6105  國家專利,獨立筒床墊,全面支撐,特大雙人,MIT  ","【睡眠達人irest】SL6105  國家專利,獨立筒床墊,全面支撐,特大雙人,MIT  ★床墊密碼53-61度適用
★特大雙人6*7尺(182x212cm) 
★7天睡眠滿意保證
"
8433,"【睡眠達人irest】SL7002國家專利,獨立筒床墊+HR超彈力綿,標準單人,MIT ","【睡眠達人irest】SL7002國家專利,獨立筒床墊+HR超彈力綿,標準單人,MIT ★床墊密碼62-70度適用
★標準單人3.5*6.2尺(106x188cm) 
★7天睡眠滿意保證
★硬中帶Q，內襯HR彈力綿 "
8434,"【睡眠達人irest】SL7002 國家專利,獨立筒床墊+HR超彈力綿,標準雙人,MIT ","【睡眠達人irest】SL7002 國家專利,獨立筒床墊+HR超彈力綿,標準雙人,MIT ★床墊密碼62-70度適用
★標準雙人5*6.2尺(152x188cm) 
★7天睡眠滿意保證
★硬中帶Q，內襯HR彈力綿 "
8435,"【睡眠達人irest】SL7002 國家專利,獨立筒床墊+HR超彈力綿,加大雙人,MIT","【睡眠達人irest】SL7002 國家專利,獨立筒床墊+HR超彈力綿,加大雙人,MIT★床墊密碼62-70度適用
★加大雙人6*6.2尺(182x188cm) 
★7天睡眠滿意保證
★硬中帶Q，內襯HR彈力綿 "
7908,【MC011】耐熱纖維-中協分超修臉日系中長髮型,【MC011】耐熱纖維-中協分超修臉日系中長髮型【MC011】
8436,"【睡眠達人irest】SL7002 國家專利,獨立筒床墊+HR超彈力綿,特大雙人,MIT ★贈送枕頭二個★","【睡眠達人irest】SL7002 國家專利,獨立筒床墊+HR超彈力綿,特大雙人,MIT ★贈送枕頭二個★★床墊密碼62-70度適用
★特大雙人6*7尺(182x212cm) 
★7天睡眠滿意保證
★硬中帶Q，內襯HR彈力綿 "
8437,"【睡眠達人irest】SL7003 國家專利型獨立筒床墊,支撐力再升級,標準單人,MIT ","【睡眠達人irest】SL7003 國家專利型獨立筒床墊,支撐力再升級,標準單人,MIT ★床墊密碼62-70度適用
★標準單人3.5*6.2尺(106x188cm) 
★7天睡眠滿意保證
"
8438,"【睡眠達人irest】SL7003 國家專利,獨立筒床墊,支撐力再升級,標準雙人,MIT ","【睡眠達人irest】SL7003 國家專利,獨立筒床墊,支撐力再升級,標準雙人,MIT ★床墊密碼62-70度適用
★標準雙人5*6.2尺(152x188cm) 
★7天睡眠滿意保證
"
7902,漢坊【金饌】綜合18入禮盒★綠豆椪*3+純綠豆椪*3+蛋黃酥*12,漢坊【金饌】綜合18入禮盒★綠豆椪*3+純綠豆椪*3+蛋黃酥*12【漢坊肉香四溢綠豆椪】3+【漢坊絹細雪花綿密清香純綠豆椪】3+【漢坊特製鴨蛋與綠豆沙結合的鹹香酥鬆口感蛋黃酥】12
6323,【MR02】(男女適用)青中老年板寸頭自然假髮＊100%真髮可染可燙整頂真髮,【MR02】(男女適用)青中老年板寸頭自然假髮＊100%真髮可染可燙整頂真髮【MR02】
6324,【RT02】(男女適用)遮蓋頭頂白髮~手織大頭皮補髮塊/頭頂髮片＊100%真髮可染可燙,【RT02】(男女適用)遮蓋頭頂白髮~手織大頭皮補髮塊/頭頂髮片＊100%真髮可染可燙【RT02】
4820,<Coplay設計包>性感豹紋~小方包,"<Coplay設計包>性感豹紋~小方包＊MIT手工設計品牌
＊特織Polyester 600/1200丹尼布料
＊100%個性感 獨特風格
＊圖面多風格 機洗不掉色
＊老師傅細心手工監製
＊全球設計 限定販售"
6325,【茶寶 淨覺茶】天然茶籽果萃純淨洗手露 350ml(佛手柑+香橙+萊姆),"【茶寶 淨覺茶】天然茶籽果萃純淨洗手露 350ml(佛手柑+香橙+萊姆)◆ MIT台灣製造、研發
◆ 添加有 機植物性配方－配方
◆ 蘆薈、維他命E及植物精華油保濕成份
◆ 全家大人、小孩皆可使用
◆ 高生物分解度、無汙染、無負擔"
6326,【茶寶 淨覺茶】天然茶籽植萃純淨洗手露 350ml(橄欖葉+馬鞭草+綠茶),"【茶寶 淨覺茶】天然茶籽植萃純淨洗手露 350ml(橄欖葉+馬鞭草+綠茶)◆ MIT台灣製造、研發
◆ 添加有 機植物性配方－配方
◆ 蘆薈、維他命E及植物精華油保濕成份
◆ 全家大人、小孩皆可使用
◆ 高生物分解度、無汙染、無負擔"
6327,<font color=red>【試用活動】</font>哈比狗狗訓練尿布墊《試用片5片裝-45*60cm》,"<font color=red>【試用活動】</font>哈比狗狗訓練尿布墊《試用片5片裝-45*60cm》<font color=red><b>""不適用於貨到付款訂單""，不符合以上條件者，不予出貨，不予退款，敬請見諒★</b></font>

竉物界的幫寶適
給我哈比其餘免談
堅持品質不怕挑戰,歡迎試用!"
6319,<Coplay設計包>性感豹紋~小方包,"<Coplay設計包>性感豹紋~小方包＊MIT手工設計品牌
＊特織Polyester 600/1200丹尼布料
＊100%個性感 獨特風格
＊圖面多風格 機洗不掉色
＊老師傅細心手工監製
＊全球設計 限定販售"
6320,<Coplay設計包>荷蘭小姑娘~小方包,"<Coplay設計包>荷蘭小姑娘~小方包＊MIT手工設計品牌
＊特織Polyester 600/1200丹尼布料
＊100%個性感 獨特風格
＊圖面多風格 機洗不掉色
＊老師傅細心手工監製
＊全球設計 限定販售"
6321,<Coplay設計包>花穀啾鳥~小方包,"<Coplay設計包>花穀啾鳥~小方包＊MIT手工設計品牌
＊特織Polyester 600/1200丹尼布料
＊100%個性感 獨特風格
＊圖面多風格 機洗不掉色
＊老師傅細心手工監製
＊全球設計 限定販售"
7899,漢坊【金饌】綜合18入禮盒★綠豆椪*3+純綠豆椪*3+綠豆小月餅*12,漢坊【金饌】綜合18入禮盒★綠豆椪*3+純綠豆椪*3+綠豆小月餅*12【漢坊肉香四溢綠豆椪】3+【漢坊絹細雪花綿密清香純綠豆椪】3+【漢坊養生佳點-綠豆小月餅】12
6322,(e鞋院)[TWO BOSS]男女荷蘭鞋/廚師鞋,"(e鞋院)[TWO BOSS]男女荷蘭鞋/廚師鞋*防水止滑.加厚鞋墊 

*PVC一體成型 

*男女適穿 

(台灣製造) 

防滑舒適.可當廚師鞋 .園丁鞋 .工作鞋. 雨鞋 






  "
6328,<font color=red>【試用活動】</font>哈比狗狗訓練尿布墊《試用片5片裝-58*58cm》,"<font color=red>【試用活動】</font>哈比狗狗訓練尿布墊《試用片5片裝-58*58cm》<font color=red><b>""不適用於貨到付款訂單""，不符合以上條件者，不予出貨，不予退款，敬請見諒★</b></font>

竉物界的幫寶適
給我哈比其餘免談
堅持品質不怕挑戰,歡迎試用!"
6451,【MX004】耐熱纖維-雙色漸層對比色日系髮型,【MX004】耐熱纖維-雙色漸層對比色日系髮型MX004
8447,【茶寶 淨覺茶】天然茶籽洗衣素2.3kg(2瓶組),"【茶寶 淨覺茶】天然茶籽洗衣素2.3kg(2瓶組)◆純天然PH值6.5微酸性
◆含氧制菌，無磷、無螢光劑
◆添加海波素及精油
◆輕鬆洗淨不殘留"
8439,"【睡眠達人irest】SL7003 國家專利,獨立筒床墊,支撐力再升級,加大雙人,MIT ","【睡眠達人irest】SL7003 國家專利,獨立筒床墊,支撐力再升級,加大雙人,MIT ★床墊密碼62-70度適用
★加大雙人6*6.2尺(182x188cm) 
★7天睡眠滿意保證
"
8446,irest QQ冷凝膠涼墊涼蓆(60*150cm*2件)，不變硬，不發霉，可冷藏，可手洗，台灣專利+製造【睡眠達人】,"irest QQ冷凝膠涼墊涼蓆(60*150cm*2件)，不變硬，不發霉，可冷藏，可手洗，台灣專利+製造【睡眠達人】吹空調傷身體又傷荷包！專利的QQ冷凝膠涼墊讓您今夏省錢又健康 ！
涼爽，環保，安全，健康，台灣專利，台灣製造！
"
